id,item,conditions,sharpness,relevant_property,combination,human_slider
61,27,zrdc,sharp,second,dimension_color,0.0
61,21,erdc,sharp,first,dimension_color,1.0
61,21,brdc,sharp,both,dimension_color,0.5
61,10,erdc,sharp,first,dimension_color,1.0
61,16,zrdc,sharp,second,dimension_color,0.0
61,10,brdc,sharp,both,dimension_color,1.0
61,2,zrdc,sharp,second,dimension_color,0.0
61,16,brdc,sharp,both,dimension_color,0.5
61,8,brdc,sharp,both,dimension_color,0.0
61,24,zrdc,sharp,second,dimension_color,0.0
61,2,erdc,sharp,first,dimension_color,1.0
61,27,erdc,sharp,first,dimension_color,1.0
61,13,erdc,sharp,first,dimension_color,1.0
61,5,erdc,sharp,first,dimension_color,1.0
62,4,erdc,blurred,first,dimension_color,1.0
62,15,brdc,blurred,both,dimension_color,0.0
62,1,erdc,blurred,first,dimension_color,1.0
62,18,erdc,blurred,first,dimension_color,0.0
62,18,zrdc,blurred,second,dimension_color,0.0
62,23,zrdc,blurred,second,dimension_color,1.0
62,7,zrdc,blurred,second,dimension_color,1.0
62,23,brdc,blurred,both,dimension_color,0.0
62,7,erdc,blurred,first,dimension_color,0.0
62,18,brdc,blurred,both,dimension_color,0.0
62,4,zrdc,blurred,second,dimension_color,1.0
62,15,erdc,blurred,first,dimension_color,1.0
62,12,erdc,blurred,first,dimension_color,1.0
62,20,brdc,blurred,both,dimension_color,0.0
62,15,zrdc,blurred,second,dimension_color,1.0
62,20,zrdc,blurred,second,dimension_color,0.0
62,4,brdc,blurred,both,dimension_color,1.0
62,26,brdc,blurred,both,dimension_color,0.0
62,1,zrdc,blurred,second,dimension_color,0.0
62,26,zrdc,blurred,second,dimension_color,1.0
62,1,brdc,blurred,both,dimension_color,0.0
62,26,erdc,blurred,first,dimension_color,1.0
62,12,zrdc,blurred,second,dimension_color,0.0
62,12,brdc,blurred,both,dimension_color,0.0
62,23,erdc,blurred,first,dimension_color,1.0
63,25,erdc,blurred,first,dimension_color,1.0
63,19,brdc,blurred,both,dimension_color,0.949999988079071
63,17,brdc,blurred,both,dimension_color,0.9599999785423279
63,11,erdc,blurred,first,dimension_color,0.9700000286102295
63,22,zrdc,blurred,second,dimension_color,0.949999988079071
63,22,erdc,blurred,first,dimension_color,0.9599999785423279
63,19,erdc,blurred,first,dimension_color,0.949999988079071
63,19,zrdc,blurred,second,dimension_color,1.0
63,14,zrdc,blurred,second,dimension_color,0.949999988079071
63,25,zrdc,blurred,second,dimension_color,1.0
63,9,brdc,blurred,both,dimension_color,0.9800000190734863
63,6,erdc,blurred,first,dimension_color,0.9800000190734863
63,3,zrdc,blurred,second,dimension_color,0.9700000286102295
63,9,zrdc,blurred,second,dimension_color,0.9700000286102295
63,3,brdc,blurred,both,dimension_color,0.9900000095367432
63,6,brdc,blurred,both,dimension_color,0.949999988079071
63,11,brdc,blurred,both,dimension_color,0.9800000190734863
63,22,brdc,blurred,both,dimension_color,0.9399999976158142
63,25,brdc,blurred,both,dimension_color,0.9800000190734863
63,6,zrdc,blurred,second,dimension_color,0.0
63,11,zrdc,blurred,second,dimension_color,0.5
63,17,zrdc,blurred,second,dimension_color,0.9599999785423279
63,3,erdc,blurred,first,dimension_color,0.9700000286102295
64,3,zrdc,blurred,second,dimension_color,0.7599999904632568
64,19,zrdc,blurred,second,dimension_color,0.7599999904632568
64,9,brdc,blurred,both,dimension_color,0.7799999713897705
64,19,brdc,blurred,both,dimension_color,0.8999999761581421
64,17,brdc,blurred,both,dimension_color,0.8399999737739563
64,25,erdc,blurred,first,dimension_color,0.9100000262260437
64,9,zrdc,blurred,second,dimension_color,0.05999999865889549
64,14,brdc,blurred,both,dimension_color,0.8100000023841858
64,17,erdc,blurred,first,dimension_color,0.7799999713897705
64,6,erdc,blurred,first,dimension_color,0.8899999856948853
64,3,erdc,blurred,first,dimension_color,0.8899999856948853
64,14,zrdc,blurred,second,dimension_color,0.11999999731779099
64,22,erdc,blurred,first,dimension_color,0.8899999856948853
64,6,zrdc,blurred,second,dimension_color,0.07999999821186066
64,11,brdc,blurred,both,dimension_color,0.10000000149011612
64,22,zrdc,blurred,second,dimension_color,0.09000000357627869
64,25,zrdc,blurred,second,dimension_color,0.05000000074505806
64,25,brdc,blurred,both,dimension_color,0.10999999940395355
64,11,zrdc,blurred,second,dimension_color,0.15000000596046448
64,6,brdc,blurred,both,dimension_color,0.8399999737739563
64,11,erdc,blurred,first,dimension_color,0.8999999761581421
64,3,brdc,blurred,both,dimension_color,0.8899999856948853
64,22,brdc,blurred,both,dimension_color,0.8500000238418579
64,9,erdc,blurred,first,dimension_color,0.8799999952316284
64,17,zrdc,blurred,second,dimension_color,0.07000000029802322
64,19,erdc,blurred,first,dimension_color,0.9200000166893005
65,26,erdc,blurred,first,dimension_color,1.0
65,20,brdc,blurred,both,dimension_color,0.9800000190734863
65,4,zrdc,blurred,second,dimension_color,0.8399999737739563
65,23,brdc,blurred,both,dimension_color,0.8600000143051147
65,1,zrdc,blurred,second,dimension_color,0.11999999731779099
65,20,erdc,blurred,first,dimension_color,0.7400000095367432
65,18,erdc,blurred,first,dimension_color,0.8299999833106995
65,15,zrdc,blurred,second,dimension_color,0.9100000262260437
65,4,brdc,blurred,both,dimension_color,0.8399999737739563
65,7,brdc,blurred,both,dimension_color,0.8500000238418579
65,7,erdc,blurred,first,dimension_color,0.07000000029802322
65,26,zrdc,blurred,second,dimension_color,0.75
65,1,erdc,blurred,first,dimension_color,0.15000000596046448
65,12,brdc,blurred,both,dimension_color,0.07000000029802322
65,4,erdc,blurred,first,dimension_color,0.12999999523162842
65,18,brdc,blurred,both,dimension_color,0.8100000023841858
65,15,brdc,blurred,both,dimension_color,1.0
65,23,zrdc,blurred,second,dimension_color,0.9599999785423279
65,26,brdc,blurred,both,dimension_color,0.15000000596046448
65,12,erdc,blurred,first,dimension_color,0.05999999865889549
65,12,zrdc,blurred,second,dimension_color,0.07999999821186066
65,1,brdc,blurred,both,dimension_color,0.9399999976158142
65,7,zrdc,blurred,second,dimension_color,0.11999999731779099
65,23,erdc,blurred,first,dimension_color,0.8999999761581421
65,20,zrdc,blurred,second,dimension_color,0.12999999523162842
65,15,erdc,blurred,first,dimension_color,0.8199999928474426
65,18,zrdc,blurred,second,dimension_color,0.07999999821186066
66,10,zrdc,sharp,second,dimension_color,1.0
66,21,brdc,sharp,both,dimension_color,1.0
66,24,erdc,sharp,first,dimension_color,1.0
66,13,brdc,sharp,both,dimension_color,1.0
66,5,erdc,sharp,first,dimension_color,1.0
66,27,brdc,sharp,both,dimension_color,1.0
66,8,zrdc,sharp,second,dimension_color,1.0
66,8,erdc,sharp,first,dimension_color,1.0
66,10,erdc,sharp,first,dimension_color,1.0
66,2,brdc,sharp,both,dimension_color,1.0
66,27,zrdc,sharp,second,dimension_color,1.0
66,2,erdc,sharp,first,dimension_color,1.0
66,2,zrdc,sharp,second,dimension_color,1.0
66,8,brdc,sharp,both,dimension_color,1.0
66,13,zrdc,sharp,second,dimension_color,1.0
66,21,zrdc,sharp,second,dimension_color,1.0
66,21,erdc,sharp,first,dimension_color,1.0
66,16,brdc,sharp,both,dimension_color,1.0
66,16,erdc,sharp,first,dimension_color,1.0
66,24,brdc,sharp,both,dimension_color,1.0
66,13,erdc,sharp,first,dimension_color,1.0
66,27,erdc,sharp,first,dimension_color,1.0
66,5,brdc,sharp,both,dimension_color,1.0
66,16,zrdc,sharp,second,dimension_color,1.0
66,24,zrdc,sharp,second,dimension_color,0.0
66,5,zrdc,sharp,second,dimension_color,1.0
66,10,brdc,sharp,both,dimension_color,0.0
67,27,brdc,blurred,both,dimension_color,0.7400000095367432
67,21,erdc,blurred,first,dimension_color,0.46000000834465027
67,8,erdc,blurred,first,dimension_color,0.7699999809265137
67,10,brdc,blurred,both,dimension_color,0.8399999737739563
67,16,zrdc,blurred,second,dimension_color,0.6899999976158142
67,21,brdc,blurred,both,dimension_color,0.7300000190734863
67,2,zrdc,blurred,second,dimension_color,0.699999988079071
67,2,erdc,blurred,first,dimension_color,0.75
67,13,brdc,blurred,both,dimension_color,0.8199999928474426
67,24,erdc,blurred,first,dimension_color,0.8199999928474426
67,16,brdc,blurred,both,dimension_color,0.800000011920929
67,27,zrdc,blurred,second,dimension_color,0.7400000095367432
67,24,zrdc,blurred,second,dimension_color,0.7400000095367432
67,24,brdc,blurred,both,dimension_color,0.6499999761581421
67,16,erdc,blurred,first,dimension_color,0.6399999856948853
67,5,erdc,blurred,first,dimension_color,0.7200000286102295
67,8,zrdc,blurred,second,dimension_color,0.6399999856948853
67,5,zrdc,blurred,second,dimension_color,0.699999988079071
67,10,erdc,blurred,first,dimension_color,0.6899999976158142
67,5,brdc,blurred,both,dimension_color,0.7799999713897705
67,10,zrdc,blurred,second,dimension_color,0.7799999713897705
67,27,erdc,blurred,first,dimension_color,0.25999999046325684
67,8,brdc,blurred,both,dimension_color,0.6800000071525574
67,21,zrdc,blurred,second,dimension_color,0.7099999785423279
67,13,erdc,blurred,first,dimension_color,0.6899999976158142
67,2,brdc,blurred,both,dimension_color,0.7599999904632568
67,13,zrdc,blurred,second,dimension_color,0.6800000071525574
68,20,brdc,blurred,both,dimension_color,1.0
68,4,brdc,blurred,both,dimension_color,1.0
68,4,zrdc,blurred,second,dimension_color,0.6299999952316284
68,23,brdc,blurred,both,dimension_color,0.8399999737739563
68,18,erdc,blurred,first,dimension_color,0.7099999785423279
68,15,erdc,blurred,first,dimension_color,0.8199999928474426
68,26,brdc,blurred,both,dimension_color,0.7099999785423279
68,23,zrdc,blurred,second,dimension_color,0.6399999856948853
68,26,zrdc,blurred,second,dimension_color,0.5199999809265137
68,18,brdc,blurred,both,dimension_color,0.699999988079071
68,4,erdc,blurred,first,dimension_color,0.8399999737739563
68,12,brdc,blurred,both,dimension_color,0.699999988079071
68,20,erdc,blurred,first,dimension_color,0.8199999928474426
68,7,zrdc,blurred,second,dimension_color,0.46000000834465027
68,15,brdc,blurred,both,dimension_color,0.7300000190734863
68,20,zrdc,blurred,second,dimension_color,0.41999998688697815
68,12,erdc,blurred,first,dimension_color,0.8299999833106995
68,18,zrdc,blurred,second,dimension_color,0.6800000071525574
68,1,brdc,blurred,both,dimension_color,0.6600000262260437
68,7,brdc,blurred,both,dimension_color,0.5899999737739563
68,15,zrdc,blurred,second,dimension_color,0.3799999952316284
68,7,erdc,blurred,first,dimension_color,0.7300000190734863
68,26,erdc,blurred,first,dimension_color,0.6800000071525574
68,1,zrdc,blurred,second,dimension_color,0.4000000059604645
68,12,zrdc,blurred,second,dimension_color,0.5
68,1,erdc,blurred,first,dimension_color,0.699999988079071
68,23,erdc,blurred,first,dimension_color,0.7300000190734863
69,17,brdc,blurred,both,dimension_color,0.9700000286102295
69,9,brdc,blurred,both,dimension_color,0.8199999928474426
69,6,erdc,blurred,first,dimension_color,0.8799999952316284
69,22,zrdc,blurred,second,dimension_color,0.949999988079071
69,14,brdc,blurred,both,dimension_color,0.8999999761581421
69,9,erdc,blurred,first,dimension_color,0.18000000715255737
69,25,brdc,blurred,both,dimension_color,0.8999999761581421
69,6,zrdc,blurred,second,dimension_color,0.8600000143051147
69,9,zrdc,blurred,second,dimension_color,0.9200000166893005
69,22,erdc,blurred,first,dimension_color,0.7699999809265137
69,17,zrdc,blurred,second,dimension_color,0.05000000074505806
69,25,zrdc,blurred,second,dimension_color,0.8700000047683716
69,19,zrdc,blurred,second,dimension_color,0.009999999776482582
69,6,brdc,blurred,both,dimension_color,0.8799999952316284
69,19,erdc,blurred,first,dimension_color,0.8799999952316284
69,11,brdc,blurred,both,dimension_color,0.8299999833106995
69,11,erdc,blurred,first,dimension_color,0.8600000143051147
69,14,zrdc,blurred,second,dimension_color,0.8299999833106995
69,3,erdc,blurred,first,dimension_color,0.8999999761581421
69,22,brdc,blurred,both,dimension_color,0.9200000166893005
69,11,zrdc,blurred,second,dimension_color,0.8700000047683716
69,25,erdc,blurred,first,dimension_color,0.07000000029802322
69,19,brdc,blurred,both,dimension_color,0.8500000238418579
69,3,brdc,blurred,both,dimension_color,0.949999988079071
69,3,zrdc,blurred,second,dimension_color,0.0
69,17,erdc,blurred,first,dimension_color,0.36000001430511475
70,26,brdc,sharp,both,dimension_color,0.7200000286102295
70,26,zrdc,sharp,second,dimension_color,0.9100000262260437
70,7,erdc,sharp,first,dimension_color,0.7200000286102295
70,18,zrdc,sharp,second,dimension_color,0.1599999964237213
70,4,erdc,sharp,first,dimension_color,0.8399999737739563
70,20,erdc,sharp,first,dimension_color,0.8600000143051147
70,23,brdc,sharp,both,dimension_color,0.8799999952316284
70,15,erdc,sharp,first,dimension_color,0.8899999856948853
70,1,zrdc,sharp,second,dimension_color,0.8899999856948853
70,4,brdc,sharp,both,dimension_color,0.8999999761581421
70,26,erdc,sharp,first,dimension_color,1.0
70,1,brdc,sharp,both,dimension_color,1.0
70,15,brdc,sharp,both,dimension_color,1.0
70,7,brdc,sharp,both,dimension_color,0.8399999737739563
70,23,erdc,sharp,first,dimension_color,0.9100000262260437
70,12,erdc,sharp,first,dimension_color,1.0
70,12,zrdc,sharp,second,dimension_color,1.0
70,7,zrdc,sharp,second,dimension_color,1.0
70,15,zrdc,sharp,second,dimension_color,1.0
70,1,erdc,sharp,first,dimension_color,1.0
70,18,brdc,sharp,both,dimension_color,1.0
70,18,erdc,sharp,first,dimension_color,1.0
70,12,brdc,sharp,both,dimension_color,1.0
70,20,brdc,sharp,both,dimension_color,1.0
70,23,zrdc,sharp,second,dimension_color,1.0
70,4,zrdc,sharp,second,dimension_color,1.0
70,20,zrdc,sharp,second,dimension_color,1.0
71,13,erdc,blurred,first,dimension_color,0.5299999713897705
71,21,brdc,blurred,both,dimension_color,0.5
71,24,zrdc,blurred,second,dimension_color,0.25
71,27,zrdc,blurred,second,dimension_color,0.2199999988079071
71,21,zrdc,blurred,second,dimension_color,0.20000000298023224
71,5,zrdc,blurred,second,dimension_color,0.14000000059604645
71,13,zrdc,blurred,second,dimension_color,0.1599999964237213
71,27,brdc,blurred,both,dimension_color,0.15000000596046448
71,2,erdc,blurred,first,dimension_color,1.0
71,13,brdc,blurred,both,dimension_color,0.5199999809265137
71,2,brdc,blurred,both,dimension_color,0.46000000834465027
71,24,brdc,blurred,both,dimension_color,0.4699999988079071
71,8,erdc,blurred,first,dimension_color,0.800000011920929
71,10,brdc,blurred,both,dimension_color,0.6499999761581421
71,8,zrdc,blurred,second,dimension_color,0.15000000596046448
71,10,zrdc,blurred,second,dimension_color,0.7699999809265137
71,16,zrdc,blurred,second,dimension_color,0.3400000035762787
71,2,zrdc,blurred,second,dimension_color,0.15000000596046448
71,24,erdc,blurred,first,dimension_color,0.8399999737739563
71,8,brdc,blurred,both,dimension_color,0.5199999809265137
71,5,brdc,blurred,both,dimension_color,0.49000000953674316
71,16,brdc,blurred,both,dimension_color,0.550000011920929
71,16,erdc,blurred,first,dimension_color,0.8100000023841858
71,10,erdc,blurred,first,dimension_color,0.8100000023841858
71,21,erdc,blurred,first,dimension_color,0.8700000047683716
71,27,erdc,blurred,first,dimension_color,0.8600000143051147
72,2,brdc,blurred,both,dimension_color,1.0
72,24,brdc,blurred,both,dimension_color,1.0
72,16,erdc,blurred,first,dimension_color,1.0
72,24,zrdc,blurred,second,dimension_color,1.0
72,21,brdc,blurred,both,dimension_color,1.0
72,10,erdc,blurred,first,dimension_color,1.0
72,10,brdc,blurred,both,dimension_color,1.0
72,27,zrdc,blurred,second,dimension_color,1.0
72,13,zrdc,blurred,second,dimension_color,1.0
72,5,zrdc,blurred,second,dimension_color,1.0
72,2,erdc,blurred,first,dimension_color,1.0
72,27,brdc,blurred,both,dimension_color,1.0
72,21,erdc,blurred,first,dimension_color,1.0
72,16,zrdc,blurred,second,dimension_color,1.0
72,13,erdc,blurred,first,dimension_color,1.0
72,8,erdc,blurred,first,dimension_color,1.0
72,16,brdc,blurred,both,dimension_color,0.0
72,2,zrdc,blurred,second,dimension_color,1.0
72,24,erdc,blurred,first,dimension_color,1.0
72,8,zrdc,blurred,second,dimension_color,1.0
72,10,zrdc,blurred,second,dimension_color,1.0
72,8,brdc,blurred,both,dimension_color,1.0
72,5,erdc,blurred,first,dimension_color,1.0
72,13,brdc,blurred,both,dimension_color,1.0
72,27,erdc,blurred,first,dimension_color,1.0
72,5,brdc,blurred,both,dimension_color,1.0
72,21,zrdc,blurred,second,dimension_color,1.0
73,23,erdc,sharp,first,dimension_color,0.7300000190734863
73,20,erdc,sharp,first,dimension_color,0.7900000214576721
73,4,erdc,sharp,first,dimension_color,0.8299999833106995
73,1,brdc,sharp,both,dimension_color,0.47999998927116394
73,26,brdc,sharp,both,dimension_color,1.0
73,1,zrdc,sharp,second,dimension_color,1.0
73,4,brdc,sharp,both,dimension_color,0.8199999928474426
73,7,brdc,sharp,both,dimension_color,1.0
73,23,zrdc,sharp,second,dimension_color,1.0
73,1,erdc,sharp,first,dimension_color,1.0
73,15,brdc,sharp,both,dimension_color,0.9700000286102295
73,18,zrdc,sharp,second,dimension_color,0.019999999552965164
73,15,zrdc,sharp,second,dimension_color,1.0
73,26,zrdc,sharp,second,dimension_color,1.0
73,26,erdc,sharp,first,dimension_color,1.0
73,12,erdc,sharp,first,dimension_color,1.0
73,4,zrdc,sharp,second,dimension_color,1.0
73,18,brdc,sharp,both,dimension_color,0.0
73,20,brdc,sharp,both,dimension_color,1.0
73,12,brdc,sharp,both,dimension_color,0.0
73,20,zrdc,sharp,second,dimension_color,1.0
73,12,zrdc,sharp,second,dimension_color,0.0
73,23,brdc,sharp,both,dimension_color,0.9900000095367432
73,7,erdc,sharp,first,dimension_color,1.0
73,15,erdc,sharp,first,dimension_color,0.949999988079071
73,7,zrdc,sharp,second,dimension_color,1.0
73,18,erdc,sharp,first,dimension_color,0.9399999976158142
74,18,zrdc,sharp,second,dimension_color,1.0
74,26,zrdc,sharp,second,dimension_color,1.0
74,20,erdc,sharp,first,dimension_color,0.0
74,26,brdc,sharp,both,dimension_color,0.0
74,12,brdc,sharp,both,dimension_color,0.0
74,18,erdc,sharp,first,dimension_color,1.0
74,7,erdc,sharp,first,dimension_color,1.0
74,12,zrdc,sharp,second,dimension_color,0.0
74,7,zrdc,sharp,second,dimension_color,1.0
74,20,zrdc,sharp,second,dimension_color,1.0
74,1,brdc,sharp,both,dimension_color,0.0
74,15,erdc,sharp,first,dimension_color,0.0
74,18,brdc,sharp,both,dimension_color,1.0
74,15,brdc,sharp,both,dimension_color,1.0
74,20,brdc,sharp,both,dimension_color,0.0
74,26,erdc,sharp,first,dimension_color,0.0
74,1,erdc,sharp,first,dimension_color,1.0
74,23,zrdc,sharp,second,dimension_color,0.0
74,12,erdc,sharp,first,dimension_color,0.0
74,7,brdc,sharp,both,dimension_color,0.0
74,4,brdc,sharp,both,dimension_color,0.0
74,4,zrdc,sharp,second,dimension_color,0.0
74,15,zrdc,sharp,second,dimension_color,0.0
74,1,zrdc,sharp,second,dimension_color,0.0
74,4,erdc,sharp,first,dimension_color,1.0
74,23,brdc,sharp,both,dimension_color,1.0
74,23,erdc,sharp,first,dimension_color,1.0
75,4,brdc,sharp,both,dimension_color,1.0
75,7,erdc,sharp,first,dimension_color,1.0
75,20,brdc,sharp,both,dimension_color,1.0
75,18,erdc,sharp,first,dimension_color,1.0
75,12,brdc,sharp,both,dimension_color,1.0
75,4,zrdc,sharp,second,dimension_color,0.0
75,23,erdc,sharp,first,dimension_color,1.0
75,26,brdc,sharp,both,dimension_color,0.0
75,15,brdc,sharp,both,dimension_color,1.0
75,1,erdc,sharp,first,dimension_color,1.0
75,26,erdc,sharp,first,dimension_color,1.0
75,26,zrdc,sharp,second,dimension_color,0.0
75,18,zrdc,sharp,second,dimension_color,1.0
75,15,erdc,sharp,first,dimension_color,0.0
75,4,erdc,sharp,first,dimension_color,0.0
75,15,zrdc,sharp,second,dimension_color,1.0
75,18,brdc,sharp,both,dimension_color,0.0
75,23,brdc,sharp,both,dimension_color,1.0
75,23,zrdc,sharp,second,dimension_color,1.0
75,12,erdc,sharp,first,dimension_color,0.0
75,1,brdc,sharp,both,dimension_color,1.0
75,1,zrdc,sharp,second,dimension_color,1.0
75,7,brdc,sharp,both,dimension_color,1.0
75,20,zrdc,sharp,second,dimension_color,1.0
75,7,zrdc,sharp,second,dimension_color,1.0
75,12,zrdc,sharp,second,dimension_color,1.0
75,20,erdc,sharp,first,dimension_color,1.0
76,7,erdc,sharp,first,dimension_color,0.8199999928474426
76,4,brdc,sharp,both,dimension_color,0.7699999809265137
76,12,erdc,sharp,first,dimension_color,0.17000000178813934
76,15,zrdc,sharp,second,dimension_color,0.11999999731779099
76,4,erdc,sharp,first,dimension_color,0.8999999761581421
76,7,brdc,sharp,both,dimension_color,0.9800000190734863
76,20,brdc,sharp,both,dimension_color,0.8299999833106995
76,18,brdc,sharp,both,dimension_color,0.8600000143051147
76,15,erdc,sharp,first,dimension_color,0.7900000214576721
76,26,brdc,sharp,both,dimension_color,0.7900000214576721
76,1,erdc,sharp,first,dimension_color,0.7699999809265137
76,18,zrdc,sharp,second,dimension_color,0.7699999809265137
76,23,brdc,sharp,both,dimension_color,0.800000011920929
76,23,erdc,sharp,first,dimension_color,0.8399999737739563
76,26,erdc,sharp,first,dimension_color,0.8299999833106995
76,18,erdc,sharp,first,dimension_color,0.8299999833106995
76,23,zrdc,sharp,second,dimension_color,0.8100000023841858
76,12,brdc,sharp,both,dimension_color,0.8199999928474426
76,20,zrdc,sharp,second,dimension_color,0.800000011920929
76,4,zrdc,sharp,second,dimension_color,0.7699999809265137
76,26,zrdc,sharp,second,dimension_color,0.7799999713897705
76,7,zrdc,sharp,second,dimension_color,0.25999999046325684
76,1,zrdc,sharp,second,dimension_color,0.8399999737739563
76,20,erdc,sharp,first,dimension_color,0.8700000047683716
76,1,brdc,sharp,both,dimension_color,0.8799999952316284
76,15,brdc,sharp,both,dimension_color,0.8500000238418579
76,12,zrdc,sharp,second,dimension_color,0.7699999809265137
77,8,brdc,sharp,both,dimension_color,0.75
77,5,zrdc,sharp,second,dimension_color,1.0
77,16,erdc,sharp,first,dimension_color,1.0
77,8,zrdc,sharp,second,dimension_color,0.0
77,5,brdc,sharp,both,dimension_color,0.0
77,24,erdc,sharp,first,dimension_color,0.9200000166893005
77,10,zrdc,sharp,second,dimension_color,0.0
77,21,zrdc,sharp,second,dimension_color,0.0
77,27,erdc,sharp,first,dimension_color,1.0
77,27,brdc,sharp,both,dimension_color,0.0
77,13,brdc,sharp,both,dimension_color,0.0
77,24,brdc,sharp,both,dimension_color,1.0
77,24,zrdc,sharp,second,dimension_color,0.0
77,10,brdc,sharp,both,dimension_color,0.0
77,21,erdc,sharp,first,dimension_color,1.0
77,13,zrdc,sharp,second,dimension_color,0.0
77,5,erdc,sharp,first,dimension_color,1.0
77,2,erdc,sharp,first,dimension_color,1.0
77,21,brdc,sharp,both,dimension_color,1.0
77,10,erdc,sharp,first,dimension_color,1.0
77,13,erdc,sharp,first,dimension_color,1.0
77,8,erdc,sharp,first,dimension_color,1.0
77,16,brdc,sharp,both,dimension_color,1.0
77,2,zrdc,sharp,second,dimension_color,0.0
77,2,brdc,sharp,both,dimension_color,1.0
77,27,zrdc,sharp,second,dimension_color,0.0
77,16,zrdc,sharp,second,dimension_color,0.0
78,13,zrdc,sharp,second,dimension_color,1.0
78,24,zrdc,sharp,second,dimension_color,1.0
78,13,erdc,sharp,first,dimension_color,1.0
78,21,zrdc,sharp,second,dimension_color,1.0
78,5,erdc,sharp,first,dimension_color,1.0
78,2,brdc,sharp,both,dimension_color,1.0
78,21,brdc,sharp,both,dimension_color,1.0
78,2,zrdc,sharp,second,dimension_color,1.0
78,24,erdc,sharp,first,dimension_color,1.0
78,27,erdc,sharp,first,dimension_color,1.0
78,16,erdc,sharp,first,dimension_color,1.0
78,2,erdc,sharp,first,dimension_color,1.0
78,10,brdc,sharp,both,dimension_color,1.0
78,5,brdc,sharp,both,dimension_color,1.0
78,8,erdc,sharp,first,dimension_color,1.0
78,13,brdc,sharp,both,dimension_color,1.0
78,5,zrdc,sharp,second,dimension_color,1.0
78,27,zrdc,sharp,second,dimension_color,1.0
78,27,brdc,sharp,both,dimension_color,1.0
78,24,brdc,sharp,both,dimension_color,1.0
78,10,erdc,sharp,first,dimension_color,1.0
78,8,zrdc,sharp,second,dimension_color,1.0
78,16,zrdc,sharp,second,dimension_color,1.0
78,8,brdc,sharp,both,dimension_color,1.0
78,21,erdc,sharp,first,dimension_color,1.0
78,10,zrdc,sharp,second,dimension_color,1.0
78,16,brdc,sharp,both,dimension_color,1.0
79,2,brdc,sharp,both,dimension_color,1.0
79,8,brdc,sharp,both,dimension_color,1.0
79,5,brdc,sharp,both,dimension_color,1.0
79,13,brdc,sharp,both,dimension_color,0.9599999785423279
79,10,erdc,sharp,first,dimension_color,1.0
79,27,erdc,sharp,first,dimension_color,1.0
79,21,erdc,sharp,first,dimension_color,1.0
79,13,erdc,sharp,first,dimension_color,1.0
79,13,zrdc,sharp,second,dimension_color,1.0
79,24,zrdc,sharp,second,dimension_color,1.0
79,16,brdc,sharp,both,dimension_color,1.0
79,2,erdc,sharp,first,dimension_color,1.0
79,10,zrdc,sharp,second,dimension_color,1.0
79,24,brdc,sharp,both,dimension_color,1.0
79,21,brdc,sharp,both,dimension_color,1.0
79,21,zrdc,sharp,second,dimension_color,1.0
79,10,brdc,sharp,both,dimension_color,1.0
79,2,zrdc,sharp,second,dimension_color,1.0
79,27,brdc,sharp,both,dimension_color,1.0
79,27,zrdc,sharp,second,dimension_color,1.0
79,5,zrdc,sharp,second,dimension_color,1.0
79,24,erdc,sharp,first,dimension_color,1.0
79,16,erdc,sharp,first,dimension_color,1.0
79,5,erdc,sharp,first,dimension_color,1.0
79,16,zrdc,sharp,second,dimension_color,1.0
79,8,erdc,sharp,first,dimension_color,1.0
79,8,zrdc,sharp,second,dimension_color,1.0
80,10,brdc,sharp,both,dimension_color,1.0
80,8,brdc,sharp,both,dimension_color,1.0
80,5,zrdc,sharp,second,dimension_color,1.0
80,21,zrdc,sharp,second,dimension_color,1.0
80,27,erdc,sharp,first,dimension_color,1.0
80,2,brdc,sharp,both,dimension_color,1.0
80,5,brdc,sharp,both,dimension_color,0.0
80,27,zrdc,sharp,second,dimension_color,1.0
80,27,brdc,sharp,both,dimension_color,1.0
80,24,zrdc,sharp,second,dimension_color,1.0
80,24,erdc,sharp,first,dimension_color,1.0
80,10,erdc,sharp,first,dimension_color,1.0
80,24,brdc,sharp,both,dimension_color,1.0
80,10,zrdc,sharp,second,dimension_color,1.0
80,8,erdc,sharp,first,dimension_color,1.0
80,8,zrdc,sharp,second,dimension_color,1.0
80,13,erdc,sharp,first,dimension_color,0.0
80,21,brdc,sharp,both,dimension_color,1.0
80,16,brdc,sharp,both,dimension_color,0.0
80,5,erdc,sharp,first,dimension_color,1.0
80,16,zrdc,sharp,second,dimension_color,0.0
80,2,zrdc,sharp,second,dimension_color,0.0
80,16,erdc,sharp,first,dimension_color,0.0
80,13,brdc,sharp,both,dimension_color,0.0
80,2,erdc,sharp,first,dimension_color,0.0
80,13,zrdc,sharp,second,dimension_color,0.0
80,21,erdc,sharp,first,dimension_color,1.0
81,8,zrdc,sharp,second,dimension_color,0.9900000095367432
81,10,erdc,sharp,first,dimension_color,0.9900000095367432
81,21,zrdc,sharp,second,dimension_color,0.009999999776482582
81,13,brdc,sharp,both,dimension_color,0.9800000190734863
81,16,zrdc,sharp,second,dimension_color,0.019999999552965164
81,10,zrdc,sharp,second,dimension_color,0.9700000286102295
81,21,brdc,sharp,both,dimension_color,0.44999998807907104
81,8,brdc,sharp,both,dimension_color,0.009999999776482582
81,16,erdc,sharp,first,dimension_color,0.9800000190734863
81,8,erdc,sharp,first,dimension_color,0.9800000190734863
