theta_uniform,theta_after_color,delta_theta,size_target_uniform,size_target_after_color,delta_size_target,L1_D_target,L1_C_target,L1_C_minus_D,rec_DC_target,rec_CD_target,fix_DC_target,fix_CD_target,delta_rec_fix_DC,delta_rec_fix_CD,rec_order_delta,fix_order_delta,delta_order_advantage,n_color_match,target_c,target_size,max_other_size,target_minus_max_other,item,list,trials,conditions,relevant_property,sharpness,coding,param_set
9.5,9.5,0.0,0.5210835925434829,0.5210835925434829,0.0,0.18608166644082552,0.22348484848484845,0.03740318204402293,0.24755241316333748,0.24755241316333748,0.24755241316333748,0.24755241316333748,0.0,0.0,0.0,0.0,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              27
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                             9
size_C                             9
size_D                            10
size_E                             9
size_F                             6
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3381, dtype: object>",5,8,zrdc,second,blurred,target-match,production
9.5,9.5,0.0,0.4847609068896446,0.4847609068896446,0.0,0.17500695155646892,0.44444444444444453,0.2694374928879756,0.45902834973206147,0.45902834973206147,0.45902834973206147,0.45902834973206147,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              21
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                            10
size_C                            10
size_D                             9
size_E                            10
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3389, dtype: object>",5,8,zrdc,second,blurred,blue-coded,slider
9.5,9.5,0.0,0.477778712653694,0.477778712653694,0.0,0.17764952792374386,0.22348484848484845,0.04583532056110459,0.2371463710243285,0.2371463710243285,0.2371463710243285,0.2371463710243285,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              21
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                            10
size_C                            10
size_D                             9
size_E                            10
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3389, dtype: object>",5,8,zrdc,second,blurred,blue-coded,production
9.5,9.5,0.0,0.4847609068896446,0.4847609068896446,0.0,0.17500695155646892,0.44444444444444453,0.2694374928879756,0.45902834973206147,0.45902834973206147,0.45902834973206147,0.45902834973206147,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              21
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                            10
size_C                            10
size_D                             9
size_E                            10
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3389, dtype: object>",5,8,zrdc,second,blurred,target-match,slider
9.5,9.5,0.0,0.477778712653694,0.477778712653694,0.0,0.17764952792374386,0.22348484848484845,0.04583532056110459,0.2371463710243285,0.2371463710243285,0.2371463710243285,0.2371463710243285,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              21
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                            10
size_C                            10
size_D                             9
size_E                            10
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3389, dtype: object>",5,8,zrdc,second,blurred,target-match,production
9.5,9.5,0.0,0.5144584797439631,0.5144584797439631,0.0,0.17797580572804825,0.44444444444444453,0.26646863871639626,0.4641048950145537,0.4641048950145537,0.4641048950145537,0.4641048950145537,0.0,0.0,0.0,0.0,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                             9
size_D                             9
size_E                            10
size_F                             6
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3392, dtype: object>",5,8,zrdc,second,blurred,blue-coded,slider
9.5,9.5,0.0,0.5210835925434829,0.5210835925434829,0.0,0.1832478487232849,0.22348484848484845,0.04023699976156356,0.24406317427288596,0.2440631742728859,0.24406317427288596,0.2440631742728859,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                             9
size_D                             9
size_E                            10
size_F                             6
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3392, dtype: object>",5,8,zrdc,second,blurred,blue-coded,production
9.5,9.5,0.0,0.5144584797439631,0.5144584797439631,0.0,0.17797580572804825,0.44444444444444453,0.26646863871639626,0.4641048950145537,0.4641048950145537,0.4641048950145537,0.4641048950145537,0.0,0.0,0.0,0.0,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                             9
size_D                             9
size_E                            10
size_F                             6
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3392, dtype: object>",5,8,zrdc,second,blurred,target-match,slider
9.5,9.5,0.0,0.5210835925434829,0.5210835925434829,0.0,0.1832478487232849,0.22348484848484845,0.04023699976156356,0.24406317427288596,0.2440631742728859,0.24406317427288596,0.2440631742728859,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                             9
size_D                             9
size_E                            10
size_F                             6
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3392, dtype: object>",5,8,zrdc,second,blurred,target-match,production
9.0,9.0,0.0,0.5,0.5,0.0,0.1790080488739916,0.44444444444444453,0.26543639557045295,0.46585617868765467,0.46585617868765467,0.46585617868765467,0.46585617868765467,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              10
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                             9
size_C                            10
size_D                             9
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3393, dtype: object>",5,8,zrdc,second,blurred,blue-coded,slider
9.0,9.0,0.0,0.5,0.5,0.0,0.18373539746158707,0.22348484848484845,0.039749451023261384,0.24466405820972037,0.24466405820972031,0.24466405820972037,0.24466405820972031,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              10
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                             9
size_C                            10
size_D                             9
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3393, dtype: object>",5,8,zrdc,second,blurred,blue-coded,production
9.0,9.0,0.0,0.5,0.5,0.0,0.1790080488739916,0.44444444444444453,0.26543639557045295,0.46585617868765467,0.46585617868765467,0.46585617868765467,0.46585617868765467,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              10
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                             9
size_C                            10
size_D                             9
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3393, dtype: object>",5,8,zrdc,second,blurred,target-match,slider
9.0,9.0,0.0,0.5,0.5,0.0,0.18373539746158707,0.22348484848484845,0.039749451023261384,0.24466405820972037,0.24466405820972031,0.24466405820972037,0.24466405820972031,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                42
item                              10
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                             9
size_B                             9
size_C                            10
size_D                             9
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3393, dtype: object>",5,8,zrdc,second,blurred,target-match,production
9.5,9.5,0.0,0.5144584797439631,0.5144584797439631,0.0,0.18375814985898875,0.44444444444444453,0.2606862945854558,0.4738249892766551,0.47382498927665523,0.4738249892766551,0.47382498927665523,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                            10
size_D                            10
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3394, dtype: object>",5,8,zrdc,second,blurred,blue-coded,slider
9.5,9.5,0.0,0.5210835925434829,0.5210835925434829,0.0,0.19068101059216558,0.22348484848484845,0.032803837892682874,0.25319846622836967,0.2531984662283696,0.25319846622836967,0.2531984662283696,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                            10
size_D                            10
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3394, dtype: object>",5,8,zrdc,second,blurred,blue-coded,production
9.5,9.5,0.0,0.5144584797439631,0.5144584797439631,0.0,0.18375814985898875,0.44444444444444453,0.2606862945854558,0.4738249892766551,0.47382498927665523,0.4738249892766551,0.47382498927665523,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                            10
size_D                            10
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3394, dtype: object>",5,8,zrdc,second,blurred,target-match,slider
9.5,9.5,0.0,0.5210835925434829,0.5210835925434829,0.0,0.19068101059216558,0.22348484848484845,0.032803837892682874,0.25319846622836967,0.2531984662283696,0.25319846622836967,0.2531984662283696,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      zrdc
list                               5
annotation                         C
trials                             8
size_A                            10
size_B                            10
size_C                            10
size_D                            10
size_E                             9
size_F                             3
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3394, dtype: object>",5,8,zrdc,second,blurred,target-match,production
6.5,6.5,0.0,0.6154129060815775,0.6154129060815775,0.0,0.22313162600583633,0.26666666666666666,0.04353504066083033,0.36980932313859327,0.36980932313859327,0.36980932313859327,0.36980932313859327,0.0,0.0,0.0,0.0,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      brdc
list                               5
annotation                        FC
trials                             2
size_A                            10
size_B                            10
size_C                             3
size_D                             4
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3396, dtype: object>",5,2,brdc,both,blurred,blue-coded,slider
6.5,6.5,0.0,0.66568424428442,0.66568424428442,0.0,0.24823935677055822,0.19666666666666666,-0.051572690103891566,0.2977522613007717,0.2977522613007717,0.2977522613007717,0.2977522613007717,0.0,0.0,0.0,0.0,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      brdc
list                               5
annotation                        FC
trials                             2
size_A                            10
size_B                            10
size_C                             3
size_D                             4
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3396, dtype: object>",5,2,brdc,both,blurred,blue-coded,production
6.5,6.5,0.0,0.6154129060815775,0.6154129060815775,0.0,0.22313162600583633,0.26666666666666666,0.04353504066083033,0.36980932313859327,0.36980932313859327,0.36980932313859327,0.36980932313859327,0.0,0.0,0.0,0.0,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      brdc
list                               5
annotation                        FC
trials                             2
size_A                            10
size_B                            10
size_C                             3
size_D                             4
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3396, dtype: object>",5,2,brdc,both,blurred,target-match,slider
6.5,6.5,0.0,0.66568424428442,0.66568424428442,0.0,0.24823935677055822,0.19666666666666666,-0.051572690103891566,0.2977522613007717,0.2977522613007717,0.2977522613007717,0.2977522613007717,0.0,0.0,0.0,0.0,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                              24
conditions                      brdc
list                               5
annotation                        FC
trials                             2
size_A                            10
size_B                            10
size_C                             3
size_D                             4
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3396, dtype: object>",5,2,brdc,both,blurred,target-match,production
3.5,3.0,-0.5,0.7155113783251874,0.7364553715557545,0.02094399323056706,0.24969255513611208,0.1111111111111111,-0.13858144402500097,0.1917580577326138,0.19853917836951418,0.19853917836951418,0.19853917836951418,-0.006781120636900367,0.0,-0.006781120636900367,0.0,-0.006781120636900367,1,0,9.0,5.0,4.0,"<bound method IndexOpsMixin.item of id                                42
item                              27
conditions                      erdc
list                               5
annotation                        DF
trials                             5
size_A                             9
size_B                             2
size_C                             5
size_D                             5
size_E                             2
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3399, dtype: object>",5,5,erdc,first,blurred,blue-coded,slider
3.5,3.0,-0.5,0.7969410014153606,0.8218621045679033,0.0249211031525427,0.28235383575384104,0.1553030303030303,-0.12705080545081074,0.2611446572590482,0.2755714533016349,0.27557145330163485,0.2755714533016349,-0.014426796042586676,0.0,-0.014426796042586731,-5.551115123125783e-17,-0.014426796042586676,1,0,9.0,5.0,4.0,"<bound method IndexOpsMixin.item of id                                42
item                              27
conditions                      erdc
list                               5
annotation                        DF
trials                             5
size_A                             9
size_B                             2
size_C                             5
size_D                             5
size_E                             2
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3399, dtype: object>",5,5,erdc,first,blurred,blue-coded,production
3.5,3.5,0.0,0.7155113783251874,0.7155113783251874,0.0,0.24969255513611208,0.1904761904761905,-0.05921636465992158,0.26688308002019107,0.26688308002019107,0.26688308002019107,0.26688308002019107,0.0,0.0,0.0,0.0,0.0,5,1,9.0,5.0,4.0,"<bound method IndexOpsMixin.item of id                                42
item                              27
conditions                      erdc
list                               5
annotation                        DF
trials                             5
size_A                             9
size_B                             2
size_C                             5
size_D                             5
size_E                             2
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3399, dtype: object>",5,5,erdc,first,blurred,target-match,slider
3.5,3.5,0.0,0.7969410014153606,0.7969410014153606,0.0,0.28235383575384104,0.1755952380952381,-0.10675859765860293,0.28726705007121833,0.28726705007121833,0.28726705007121833,0.28726705007121833,0.0,0.0,0.0,0.0,0.0,5,1,9.0,5.0,4.0,"<bound method IndexOpsMixin.item of id                                42
item                              27
conditions                      erdc
list                               5
annotation                        DF
trials                             5
size_A                             9
size_B                             2
size_C                             5
size_D                             5
size_E                             2
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3399, dtype: object>",5,5,erdc,first,blurred,target-match,production
7.5,6.5,-1.0,0.5792597094366003,0.6154129060815775,0.03615319664497718,0.20838890381134123,0.26666666666666666,0.05827776285532543,0.3490151526455395,0.3534251096648517,0.35342510966485174,0.3534251096648517,-0.004409957019312238,0.0,-0.004409957019312183,5.551115123125783e-17,-0.004409957019312238,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      brdc
list                               5
annotation                       DCF
trials                             2
size_A                            10
size_B                             9
size_C                             3
size_D                             5
size_E                            10
size_F                             5
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3401, dtype: object>",5,2,brdc,both,blurred,blue-coded,slider
7.5,7.5,0.0,0.6147478395547727,0.6147478395547727,0.0,0.22788495094223313,0.19666666666666666,-0.03121828427556647,0.27563256580878903,0.275632565808789,0.27563256580878903,0.275632565808789,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      brdc
list                               5
annotation                       DCF
trials                             2
size_A                            10
size_B                             9
size_C                             3
size_D                             5
size_E                            10
size_F                             5
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3401, dtype: object>",5,2,brdc,both,blurred,blue-coded,production
7.5,6.5,-1.0,0.5792597094366003,0.6154129060815775,0.03615319664497718,0.20838890381134123,0.26666666666666666,0.05827776285532543,0.3490151526455395,0.3534251096648517,0.35342510966485174,0.3534251096648517,-0.004409957019312238,0.0,-0.004409957019312183,5.551115123125783e-17,-0.004409957019312238,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      brdc
list                               5
annotation                       DCF
trials                             2
size_A                            10
size_B                             9
size_C                             3
size_D                             5
size_E                            10
size_F                             5
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3401, dtype: object>",5,2,brdc,both,blurred,target-match,slider
7.5,7.5,0.0,0.6147478395547727,0.6147478395547727,0.0,0.22788495094223313,0.19666666666666666,-0.03121828427556647,0.27563256580878903,0.275632565808789,0.27563256580878903,0.275632565808789,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                42
item                               8
conditions                      brdc
list                               5
annotation                       DCF
trials                             2
size_A                            10
size_B                             9
size_C                             3
size_D                             5
size_E                            10
size_F                             5
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 3401, dtype: object>",5,2,brdc,both,blurred,target-match,production
4.5,4.5,0.0,0.6726395769827394,0.6726395769827394,0.0,0.21841940081018116,0.1111111111111111,-0.10730828969907005,0.15819946149227998,0.15819946149227998,0.15819946149227998,0.15819946149227998,0.0,0.0,0.0,0.0,0.0,1,0,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                48
item                              17
conditions                      erdc
list                               6
annotation                        FC
trials                             5
size_A                             9
size_B                             3
size_C                             4
size_D                             6
size_E                             6
size_F                             3
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3807, dtype: object>",6,5,erdc,first,blurred,blue-coded,slider
4.5,4.5,0.0,0.7428946250144046,0.7428946250144046,0.0,0.23887260576562114,0.1553030303030303,-0.08356957546259083,0.22784342140409022,0.22784342140409022,0.22784342140409022,0.22784342140409022,0.0,0.0,0.0,0.0,0.0,1,0,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                48
item                              17
conditions                      erdc
list                               6
annotation                        FC
trials                             5
size_A                             9
size_B                             3
size_C                             4
size_D                             6
size_E                             6
size_F                             3
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3807, dtype: object>",6,5,erdc,first,blurred,blue-coded,production
4.5,4.5,0.0,0.6726395769827394,0.6726395769827394,0.0,0.21841940081018116,0.1904761904761905,-0.027943210333990665,0.24139130194337244,0.24139130194337247,0.24139130194337244,0.24139130194337247,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,5,1,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                48
item                              17
conditions                      erdc
list                               6
annotation                        FC
trials                             5
size_A                             9
size_B                             3
size_C                             4
size_D                             6
size_E                             6
size_F                             3
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3807, dtype: object>",6,5,erdc,first,blurred,target-match,slider
4.5,4.5,0.0,0.7428946250144046,0.7428946250144046,0.0,0.23887260576562114,0.1755952380952381,-0.06327736767038303,0.24718766887460122,0.2471876688746013,0.24718766887460122,0.2471876688746013,0.0,0.0,-8.326672684688674e-17,-8.326672684688674e-17,0.0,5,1,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                48
item                              17
conditions                      erdc
list                               6
annotation                        FC
trials                             5
size_A                             9
size_B                             3
size_C                             4
size_D                             6
size_E                             6
size_F                             3
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        square
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 3807, dtype: object>",6,5,erdc,first,blurred,target-match,production
9.0,9.0,0.0,0.5,0.5,0.0,0.18395054587768772,0.44444444444444453,0.2604938985667568,0.474144670577544,0.47414467057754395,0.474144670577544,0.47414467057754395,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                48
item                               6
conditions                      zrdc
list                               6
annotation                        FC
trials                             8
size_A                             9
size_B                             9
size_C                             9
size_D                             9
size_E                            10
size_F                             1
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 3809, dtype: object>",6,8,zrdc,second,blurred,blue-coded,slider
