id,item,conditions,list,annotation,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,combination,relevant_property
90,9,zrdc,6,C,8,10,10,9,10,9,1,blue,red,red,red,red,red,circle,square,square,circle,circle,circle,blurred,dimension_color,second
90,15,ercf,6,C,4,2,10,1,2,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,13,zrdf,6,F,9,10,10,10,9,9,3,blue,blue,red,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
90,18,ercf,6,C,4,9,2,3,10,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,7,brcf,6,CF,1,10,2,2,9,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
90,24,erdf,6,C,6,10,1,1,5,5,4,blue,blue,red,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
90,18,zrcf,6,F,7,1,9,3,9,10,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
90,6,brdc,6,CF,2,10,9,1,6,9,4,blue,red,blue,blue,red,red,circle,square,circle,square,circle,circle,blurred,dimension_color,both
90,23,ercf,6,C,4,1,3,1,9,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,7,ercf,6,C,4,9,9,3,1,1,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,26,ercf,6,C,4,10,1,2,2,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,2,erdf,6,FC,6,10,3,1,3,6,1,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
90,21,brdf,6,FC,3,10,9,5,4,10,3,blue,blue,red,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
90,12,ercf,6,C,4,3,10,3,9,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,5,erdf,6,CF,6,10,3,4,6,2,1,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
90,25,erdc,6,CF,5,9,6,2,2,5,6,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,blurred,dimension_color,first
90,2,zrdf,6,F,9,10,9,9,10,10,6,blue,red,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
90,25,zrdc,6,C,8,10,10,10,9,10,3,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,second
90,11,erdc,6,FC,5,9,1,4,6,4,6,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,blurred,dimension_color,first
90,3,zrdc,6,C,8,9,9,9,10,10,5,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
90,15,zrcf,6,F,7,10,1,10,2,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
90,16,erdf,6,CF,6,10,3,3,5,4,2,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
90,19,brdc,6,FC,2,9,10,5,1,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,both
90,17,brdc,6,FC,2,10,10,1,6,10,5,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,both
90,3,brdc,6,F,2,10,10,2,2,9,6,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,both
90,13,erdf,6,CF,6,10,5,3,1,1,2,blue,blue,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
90,24,zrdf,6,C,9,10,10,9,9,10,6,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
90,9,erdc,6,FC,5,9,4,1,6,6,5,red,red,red,red,red,blue,circle,circle,square,circle,square,square,blurred,dimension_color,first
90,22,zrdc,6,C,8,10,10,10,9,9,2,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,second
90,1,zrcf,6,CF,7,1,3,9,9,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
90,5,brdf,6,CF,3,9,9,5,2,9,5,blue,red,red,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
90,1,brcf,6,CF,1,3,2,2,10,10,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
90,7,zrcf,6,F,7,2,1,10,3,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
90,27,zrdf,6,F,9,10,9,9,10,9,6,blue,blue,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
90,25,brdc,6,CF,2,10,9,3,4,9,5,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,blurred,dimension_color,both
90,8,zrdf,6,F,9,10,10,10,10,9,3,blue,red,red,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
90,11,zrdc,6,C,8,9,10,10,10,10,6,blue,red,red,red,red,red,circle,circle,square,circle,square,circle,blurred,dimension_color,second
90,20,zrcf,6,F,7,1,9,9,9,3,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
90,17,zrdc,6,C,8,10,9,10,9,10,2,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,second
90,19,zrdc,6,C,8,10,9,9,10,10,1,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
90,15,brcf,6,CF,1,9,3,2,3,10,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
90,4,ercf,6,C,4,3,2,2,2,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,10,erdf,6,C,6,10,6,5,3,2,3,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
90,21,zrdf,6,F,9,9,10,10,9,10,3,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,blurred,dimension_form,second
90,12,zrcf,6,F,7,3,3,2,2,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
90,20,ercf,6,C,4,2,3,3,9,1,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
90,14,zrdc,6,C,8,9,9,10,10,10,6,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
90,17,erdc,6,CF,5,9,3,4,6,6,3,red,red,red,red,red,blue,circle,square,circle,circle,circle,circle,blurred,dimension_color,first
90,4,brcf,6,FC,1,2,2,9,10,3,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
90,10,brdf,6,FC,3,10,9,3,1,10,1,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
90,6,erdc,6,FC,5,10,1,1,4,1,3,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,blurred,dimension_color,first
90,27,brdf,6,FC,3,10,10,1,6,10,5,blue,red,blue,red,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
90,23,zrcf,6,F,7,2,9,3,9,10,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
91,11,erdc,3,CF,5,10,1,2,2,3,1,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,sharp,dimension_color,first
91,5,zrdf,3,CF,9,10,10,9,9,10,3,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
91,23,brcf,3,CF,1,3,10,3,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,15,ercf,3,FC,4,1,9,1,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,27,zrdf,3,CF,9,10,10,10,9,10,1,blue,blue,blue,red,red,blue,circle,square,square,square,square,square,sharp,dimension_form,second
91,14,brdc,3,CF,2,10,10,2,2,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_color,both
91,20,brcf,3,CF,1,1,10,1,10,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,5,brdf,3,CF,3,10,10,1,3,9,3,blue,red,blue,blue,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,6,brdc,3,FC,2,9,9,1,2,9,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
91,14,zrdc,3,CF,8,9,9,9,10,9,2,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,sharp,dimension_color,second
91,2,erdf,3,CF,6,10,2,2,2,3,2,blue,red,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,10,erdf,3,FC,6,10,2,2,1,3,2,blue,red,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,19,erdc,3,CF,5,10,1,3,2,2,1,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,dimension_color,first
91,1,zrcf,3,CF,7,2,2,1,3,2,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,5,erdf,3,FC,6,10,1,3,1,2,3,blue,blue,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,16,brdf,3,FC,3,10,9,3,2,10,2,blue,blue,red,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,11,brdc,3,DCF,2,10,10,1,3,9,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
91,13,brdf,3,DCF,3,9,9,2,3,9,1,blue,blue,red,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,3,zrdc,3,FC,8,10,10,10,9,9,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,sharp,dimension_color,second
91,21,brdf,3,DCF,3,9,9,3,2,9,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,26,zrcf,3,CF,7,3,2,2,3,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,17,zrdc,3,CF,8,9,10,9,9,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
91,4,zrcf,3,FC,7,10,1,3,1,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,6,zrdc,3,FC,8,9,10,9,10,10,3,blue,red,red,red,red,red,circle,circle,square,square,circle,circle,sharp,dimension_color,second
91,18,ercf,3,CF,4,1,10,3,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,13,zrdf,3,FC,9,9,9,10,10,10,3,blue,red,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
91,18,brcf,3,FC,1,9,1,3,1,1,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,7,brcf,3,FC,1,3,2,10,9,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,22,zrdc,3,FC,8,10,10,9,9,9,1,blue,red,red,red,red,red,circle,circle,square,circle,square,circle,sharp,dimension_color,second
91,22,erdc,3,CF,5,10,1,3,3,1,1,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,dimension_color,first
91,10,zrdf,3,FC,9,10,10,9,9,10,3,blue,blue,blue,red,red,blue,circle,square,square,square,square,square,sharp,dimension_form,second
91,12,zrcf,3,CF,7,2,10,10,3,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,27,brdf,3,CF,3,9,9,2,1,10,2,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,21,erdf,3,DCF,6,10,2,3,3,1,3,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,11,zrdc,3,CF,8,10,10,10,9,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,second
91,2,zrdf,3,CF,9,9,9,10,9,9,1,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
91,3,brdc,3,DCF,2,10,10,3,2,9,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_color,both
91,19,zrdc,3,CF,8,9,9,10,9,10,3,blue,red,red,red,red,red,circle,square,circle,circle,square,circle,sharp,dimension_color,second
91,20,zrcf,3,CF,7,3,1,1,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,21,zrdf,3,CF,9,10,10,9,9,10,1,blue,red,red,blue,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
91,13,erdf,3,CF,6,10,1,2,3,3,2,blue,blue,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,24,erdf,3,DCF,6,9,2,3,2,3,1,blue,blue,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,1,brcf,3,CF,1,9,10,2,9,2,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,14,erdc,3,DCF,5,9,3,3,1,3,2,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_color,first
91,20,ercf,3,CF,4,3,1,3,2,3,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,25,brdc,3,DCF,2,9,9,1,1,9,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,both
91,17,brdc,3,DCF,2,9,10,3,2,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,square,sharp,dimension_color,both
91,19,brdc,3,DCF,2,10,10,1,2,9,3,blue,red,blue,blue,red,red,circle,circle,square,square,circle,square,sharp,dimension_color,both
91,7,ercf,3,CF,4,10,10,3,3,1,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,25,zrdc,3,CF,8,10,10,9,10,9,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,sharp,dimension_color,second
91,22,brdc,3,DFC,2,9,9,1,1,10,3,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,both
91,18,zrcf,3,CF,7,2,1,2,9,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,8,brdf,3,CF,3,9,10,1,3,9,2,blue,blue,red,red,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,26,brcf,3,CF,1,1,1,2,2,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,26,ercf,3,CF,4,2,10,1,10,9,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,9,erdc,3,DCF,5,10,2,1,1,3,1,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,dimension_color,first
91,4,brcf,3,CF,1,9,3,1,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,6,erdc,3,DCF,5,9,2,2,1,3,1,red,red,red,red,red,blue,circle,circle,circle,square,circle,square,sharp,dimension_color,first
91,15,brcf,3,CF,1,2,3,2,9,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,27,erdf,3,DCF,6,10,3,1,1,3,2,blue,blue,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,2,brdf,3,FC,3,10,10,2,3,9,3,blue,blue,red,red,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,25,erdc,3,DCF,5,9,2,2,2,2,3,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,sharp,dimension_color,first
91,4,ercf,3,FC,4,9,10,3,1,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,7,zrcf,3,CF,7,10,3,10,9,1,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,9,zrdc,3,CF,8,10,9,9,9,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
91,12,ercf,3,CF,4,10,3,1,10,2,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,8,erdf,3,DCF,6,9,2,1,3,1,3,blue,blue,red,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,3,erdc,3,CF,5,9,3,1,3,1,2,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,dimension_color,first
91,24,zrdf,3,CF,9,9,10,9,10,10,2,blue,red,red,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
91,15,zrcf,3,CF,7,10,9,10,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,16,zrdf,3,CF,9,10,9,10,10,9,2,blue,blue,blue,red,red,red,circle,square,square,square,square,square,sharp,dimension_form,second
91,24,brdf,3,DCF,3,10,9,1,2,10,1,blue,blue,red,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,23,zrcf,3,CF,7,3,2,2,2,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
91,16,erdf,3,DCF,6,9,1,1,3,2,2,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
91,12,brcf,3,CF,1,3,10,2,9,9,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
91,8,zrdf,3,CF,9,9,9,9,10,9,2,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
91,10,brdf,3,DF,3,9,10,1,2,10,1,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
91,9,brdc,3,DCF,2,10,10,3,1,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,square,sharp,dimension_color,both
91,1,ercf,3,CF,4,2,10,10,10,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,23,ercf,3,CF,4,9,1,1,10,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
91,17,erdc,3,DCF,5,10,2,1,3,1,1,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_color,first
92,27,zrdf,6,F,9,10,9,9,10,9,6,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
92,16,brdf,6,CDF,3,10,9,2,3,9,5,blue,blue,red,blue,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,11,zrdc,6,CF,8,9,10,10,10,10,6,blue,red,red,red,red,red,circle,circle,circle,circle,square,square,blurred,dimension_color,second
92,6,brdc,6,CF,2,10,9,1,6,9,4,blue,red,blue,blue,red,red,circle,square,square,square,circle,circle,blurred,dimension_color,both
92,3,zrdc,6,C,8,9,9,9,10,10,5,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
92,26,zrcf,6,F,7,3,2,10,9,2,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,5,brdf,6,DF,3,9,9,5,2,9,5,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,7,ercf,6,C,4,9,9,3,1,1,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,12,brcf,6,DCF,1,1,3,2,9,10,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,9,zrdc,6,C,8,10,10,9,10,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,second
92,23,brcf,6,DCF,1,1,3,10,2,2,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,13,erdf,6,DCF,6,10,5,3,1,1,2,blue,red,blue,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,14,erdc,6,,5,10,6,2,4,4,2,red,red,red,red,red,blue,circle,square,square,circle,square,circle,blurred,dimension_color,first
92,2,brdf,6,DCF,3,9,9,4,3,10,2,blue,red,blue,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,2,zrdf,6,F,9,10,9,9,10,10,6,blue,blue,red,blue,red,red,circle,square,square,square,square,square,blurred,dimension_form,second
92,13,zrdf,6,F,9,10,10,10,9,9,3,blue,blue,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
92,15,zrcf,6,F,7,10,1,10,2,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,20,brcf,6,CF,1,9,3,3,10,2,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,1,zrcf,6,F,7,1,3,9,9,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,9,erdc,6,F,5,9,4,1,6,6,5,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,blurred,dimension_color,first
92,24,brdf,6,DF,3,10,10,3,4,9,2,blue,blue,red,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,19,brdc,6,DF,2,9,10,5,1,10,2,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,both
92,8,brdf,6,DF,3,10,9,3,5,10,5,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,3,erdc,6,DCF,5,10,2,3,4,2,4,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,blurred,dimension_color,first
92,25,erdc,6,DF,5,9,6,2,2,5,6,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_color,first
92,19,zrdc,6,C,8,10,9,9,10,10,1,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
92,5,zrdf,6,F,9,9,10,10,9,10,5,blue,red,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
92,23,ercf,6,C,4,1,3,1,9,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,6,zrdc,6,C,8,9,9,9,9,10,1,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
92,9,brdc,6,CF,2,9,9,2,2,9,5,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,both
92,17,brdc,6,CF,2,10,10,1,6,10,5,blue,red,blue,blue,red,red,circle,square,square,circle,square,circle,blurred,dimension_color,both
92,16,zrdf,6,F,9,9,10,10,10,10,4,blue,red,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
92,16,erdf,6,DF,6,10,3,3,5,4,2,blue,red,blue,blue,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,17,zrdc,6,C,8,10,9,10,9,10,2,blue,red,red,red,red,red,circle,square,square,circle,circle,circle,blurred,dimension_color,second
92,21,erdf,6,DCF,6,9,6,6,4,1,1,blue,red,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,2,erdf,6,DCF,6,10,3,1,3,6,1,blue,blue,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,3,brdc,6,F,2,10,10,2,2,9,6,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,both
92,17,erdc,6,DF,5,9,3,4,6,6,3,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,blurred,dimension_color,first
92,8,erdf,6,DF,6,10,2,5,3,2,3,blue,red,red,blue,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,14,zrdc,6,C,8,9,9,10,10,10,6,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,blurred,dimension_color,second
92,8,zrdf,6,F,9,10,10,10,10,9,3,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
92,23,zrcf,6,F,7,2,9,3,9,10,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,27,brdf,6,DCF,3,10,10,1,6,10,5,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,14,brdc,6,DCF,2,9,9,6,3,10,6,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,both
92,12,ercf,6,C,4,3,10,3,9,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,12,zrcf,6,F,7,3,3,2,2,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,24,erdf,6,C,6,10,1,1,5,5,4,blue,blue,red,red,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,20,ercf,6,C,4,2,3,3,9,1,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,21,zrdf,6,F,9,9,10,10,9,10,3,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
92,25,zrdc,6,C,8,10,10,10,9,10,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,second
92,11,erdc,6,DF,5,9,1,4,6,4,6,red,red,red,red,red,blue,circle,circle,circle,circle,square,square,blurred,dimension_color,first
92,15,brcf,6,CF,1,9,3,2,3,10,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,11,brdc,6,DCF,2,9,9,1,5,9,5,blue,red,blue,blue,red,red,circle,square,square,circle,square,circle,blurred,dimension_color,both
92,4,zrcf,6,F,7,2,2,1,9,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,18,brcf,6,CF,1,2,1,10,9,10,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,27,erdf,6,DCF,6,9,2,5,5,2,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
92,26,brcf,6,CF,1,2,1,10,10,2,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,18,ercf,6,C,4,9,2,3,10,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,22,zrdc,6,C,8,10,10,10,9,9,2,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,second
92,4,brcf,6,DCF,1,2,2,9,10,3,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,20,zrcf,6,F,7,1,9,9,9,3,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
92,4,ercf,6,C,4,3,2,2,2,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,1,ercf,6,C,4,3,1,9,9,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
92,10,brdf,6,DCF,3,10,9,3,1,10,1,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
92,19,erdc,6,DCF,5,9,1,6,5,1,2,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,blurred,dimension_color,first
92,24,zrdf,6,C,9,10,10,9,9,10,6,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,blurred,dimension_form,second
92,7,brcf,6,DCF,1,10,2,2,9,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
92,6,erdc,6,DF,5,10,1,1,4,1,3,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
